sample_id,mission_id,mission_name,timestamp,latitude,longitude,altitude,ph,ec,moisture,temperature,nitrogen,phosphorus,potassium,organic_carbon,soil_health_index,soil_texture,mulberry_variety,probe_depth_cm,battery_soc,raw_modbus_hex,rover_state
S1919,M007,Drainage Depression Transect,2026-09-06T16:48:54.345690,11.391582,77.7342,319.9,6.87,0.63,59.0,27.6,339.0,137.9,131.4,0.71,95.5,Red Sandy Loam,V1 (Victory-1),15.0,45.9,01 03 0E 024E 0114 0276 0045 0153 008A 0083 A5F0,INTERROGATION
S1920,M007,Drainage Depression Transect,2026-09-06T17:06:54.345690,11.391997,77.734171,319.4,6.18,0.57,49.8,28.2,314.6,123.3,134.9,0.72,91.6,Red Sandy Loam,V1 (Victory-1),15.0,45.4,01 03 0E 01F2 011A 023A 003E 013B 007B 0087 A6E8,INTERROGATION
S1921,M007,Drainage Depression Transect,2026-09-06T17:24:54.345690,11.392068,77.734619,320.3,6.83,0.59,46.3,27.9,334.0,145.9,142.1,0.9,99.2,Rich Humus Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01CF 0117 024E 0044 014E 0092 008E A643,INTERROGATION
S1922,M007,Drainage Depression Transect,2026-09-06T17:42:54.345690,11.392021,77.733381,319.4,6.88,0.66,45.1,28.0,318.2,132.0,132.7,0.66,95.4,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01C3 0118 0294 0045 013E 0084 0085 A6F6,INTERROGATION
S1923,M007,Drainage Depression Transect,2026-09-06T18:00:54.345690,11.392536,77.734852,319.6,6.97,0.62,45.7,28.6,324.2,79.1,130.9,0.69,91.8,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01C9 011E 026C 0046 0144 004F 0083 A6B6,INTERROGATION
S1924,M007,Drainage Depression Transect,2026-09-06T18:18:54.345690,11.392997,77.734376,318.3,6.95,0.62,47.1,28.6,312.9,112.7,128.4,0.7,93.8,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01D7 011E 026C 0046 0139 0071 0080 A6E8,INTERROGATION
S1925,M007,Drainage Depression Transect,2026-09-06T18:36:54.345690,11.392235,77.734142,319.5,6.2,0.61,44.7,28.4,315.2,128.7,135.1,0.66,91.6,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01BF 011C 0262 003E 013B 0081 0087 A601,INTERROGATION
S1926,M007,Drainage Depression Transect,2026-09-06T18:54:54.345690,11.392607,77.734036,318.8,6.92,0.61,46.3,27.8,240.8,137.5,135.1,0.58,91.1,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01CF 0116 0262 0045 00F1 008A 0087 A7C1,INTERROGATION
S1927,M007,Drainage Depression Transect,2026-09-06T19:12:54.345690,11.391483,77.734222,320.6,6.95,0.61,52.0,27.8,323.3,138.3,133.0,0.69,96.6,Red Sandy Loam,S36,15.0,45.0,01 03 0E 0208 0116 0262 0046 0143 008A 0085 A5B5,INTERROGATION
S1928,M007,Drainage Depression Transect,2026-09-06T19:30:54.345690,11.39268,77.734133,318.8,6.79,0.58,44.6,28.0,329.9,131.1,137.4,0.68,96.6,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01BE 0118 0244 0044 014A 0083 0089 A625,INTERROGATION
S1929,M007,Drainage Depression Transect,2026-09-06T19:48:54.345690,11.392188,77.734267,319.6,6.45,0.62,45.3,27.6,333.8,132.8,135.2,0.82,97.6,Rich Humus Loam,S36,15.0,45.0,01 03 0E 01C5 0114 026C 0040 014E 0085 0087 A672,INTERROGATION
S1930,M007,Drainage Depression Transect,2026-09-06T20:06:54.345690,11.392921,77.734672,318.8,6.99,0.62,46.6,28.2,330.3,95.9,132.8,0.72,94.0,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01D2 011A 026C 0046 014A 0060 0085 A68E,INTERROGATION
S1931,M007,Drainage Depression Transect,2026-09-06T20:24:54.345690,11.391991,77.733465,319.5,7.13,1.06,47.4,27.9,324.7,133.1,133.1,0.71,94.4,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01DA 0117 0424 0047 0145 0085 0085 A028,INTERROGATION
S1932,M007,Drainage Depression Transect,2026-09-06T20:42:54.345690,11.392605,77.733835,318.6,6.89,0.62,49.6,27.8,206.3,135.1,127.1,0.48,87.2,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01F0 0116 026C 0045 00CE 0087 007F A73A,INTERROGATION
S1933,M007,Drainage Depression Transect,2026-09-06T21:00:54.345690,11.392736,77.733881,318.2,6.85,0.59,46.2,28.5,225.7,140.4,130.0,0.52,89.3,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01CE 011D 024E 0044 00E2 008C 0082 A7F6,INTERROGATION
S1934,M007,Drainage Depression Transect,2026-09-06T21:18:54.345690,11.391716,77.733669,319.9,7.43,1.73,45.0,28.3,332.5,136.7,128.1,0.67,88.8,Saline Sandy Clay,S36,15.0,45.0,01 03 0E 01C2 011B 06C2 004A 014C 0089 0080 A2D7,INTERROGATION
S1935,M007,Drainage Depression Transect,2026-09-06T21:36:54.345690,11.391644,77.733573,320.2,7.44,1.71,51.8,27.6,325.7,129.7,130.5,0.74,89.2,Saline Sandy Clay,S36,15.0,45.0,01 03 0E 0206 0114 06AE 004A 0146 0082 0082 A173,INTERROGATION
S1936,M007,Drainage Depression Transect,2026-09-06T21:54:54.345690,11.391371,77.733798,320.9,7.33,1.45,48.9,26.8,324.6,136.2,130.0,0.71,91.3,Saline Sandy Clay,S36,15.0,45.0,01 03 0E 01E9 010C 05AA 0049 0145 0088 0082 A18A,INTERROGATION
S1937,M007,Drainage Depression Transect,2026-09-06T22:12:54.345690,11.391546,77.733599,320.4,7.52,1.65,50.0,27.4,336.6,130.8,129.0,0.71,89.6,Saline Sandy Clay,S36,15.0,45.0,01 03 0E 01F4 0112 0672 004B 0151 0083 0081 A24F,INTERROGATION
S1938,M007,Drainage Depression Transect,2026-09-06T22:30:54.345690,11.39183,77.734083,319.4,6.77,1.03,60.8,26.3,312.6,131.5,137.6,0.73,91.6,Clay Loam,S36,15.0,45.0,01 03 0E 0260 0107 0406 0044 0139 0084 008A A3D1,INTERROGATION
S1939,M007,Drainage Depression Transect,2026-09-06T22:48:54.345690,11.39228,77.734445,319.6,7.04,0.58,46.8,27.3,349.7,116.3,141.4,0.87,98.1,Rich Humus Loam,S36,15.0,45.0,01 03 0E 01D4 0111 0244 0046 015E 0074 008D A6A3,INTERROGATION
S1940,M007,Drainage Depression Transect,2026-09-06T23:06:54.345690,11.392649,77.734822,319.5,7.12,0.66,45.7,27.4,325.5,66.4,130.8,0.77,91.9,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01C9 0112 0294 0047 0146 0042 0083 A64C,INTERROGATION
S1941,M007,Drainage Depression Transect,2026-09-06T23:24:54.345690,11.392014,77.734446,320.0,6.95,0.63,44.3,27.1,359.9,144.1,147.0,0.89,100.0,Rich Humus Loam,S36,15.0,45.0,01 03 0E 01BB 010F 0276 0046 0168 0090 0093 A62C,INTERROGATION
S1942,M007,Drainage Depression Transect,2026-09-06T23:42:54.345690,11.392465,77.734198,319.1,6.82,0.65,48.2,27.4,321.6,134.0,133.1,0.74,96.8,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01E2 0112 028A 0044 0142 0086 0085 A6BC,INTERROGATION
S1943,M007,Drainage Depression Transect,2026-09-07T00:00:54.345690,11.391305,77.734472,321.6,6.93,0.64,40.8,26.9,319.4,137.0,104.4,0.72,94.4,Red Sandy Loam,S36,15.0,45.0,01 03 0E 0198 010D 0280 0045 013F 0089 0068 A64D,INTERROGATION
S1944,M007,Drainage Depression Transect,2026-09-07T00:18:54.345690,11.39238,77.735062,320.3,6.9,0.59,42.3,27.4,328.0,106.7,136.4,0.68,94.5,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01A7 0112 024E 0045 0148 006B 0088 A6D6,INTERROGATION
S1945,M007,Drainage Depression Transect,2026-09-07T00:36:54.345690,11.392692,77.733409,318.1,6.75,0.63,45.3,26.5,235.3,126.5,129.9,0.54,89.0,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01C5 0109 0276 0044 00EB 007E 0082 A72A,INTERROGATION
S1946,M007,Drainage Depression Transect,2026-09-07T00:54:54.345690,11.391906,77.735001,321.2,6.7,0.6,44.9,26.6,330.1,128.7,108.3,0.7,94.3,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01C1 010A 0258 0043 014A 0081 006C A6B4,INTERROGATION
S1947,M007,Drainage Depression Transect,2026-09-07T01:12:54.345690,11.391733,77.734704,321.1,6.91,0.67,43.7,26.3,325.8,133.7,81.9,0.75,93.1,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01B5 0107 029E 0045 0146 0086 0052 A638,INTERROGATION
S1948,M007,Drainage Depression Transect,2026-09-07T01:30:54.345690,11.391652,77.733324,320.0,7.26,1.18,48.0,26.1,314.9,137.7,135.2,0.73,93.7,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01E0 0105 049C 0049 013B 008A 0087 A0C5,INTERROGATION
S1949,M007,Drainage Depression Transect,2026-09-07T01:48:54.345690,11.392014,77.733596,319.4,6.7,0.61,47.9,26.8,313.3,131.2,129.5,0.64,94.6,Red Sandy Loam,S36,15.0,45.0,01 03 0E 01DF 010C 0262 0043 0139 0083 0082 A609,INTERROGATION
S1950,M007,Drainage Depression Transect,2026-09-07T02:06:54.345690,11.391526,77.73483,321.7,6.93,0.62,40.7,26.5,331.4,136.0,78.5,0.72,92.9,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 0197 0109 026C 0045 014B 0088 004E A6F9,INTERROGATION
S1951,M007,Drainage Depression Transect,2026-09-07T02:24:54.345690,11.391574,77.734941,321.7,6.82,0.65,45.8,26.8,317.1,130.0,80.3,0.72,91.8,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01CA 010C 028A 0044 013D 0082 0050 A624,INTERROGATION
S1952,M007,Drainage Depression Transect,2026-09-07T02:42:54.345690,11.391906,77.734674,320.3,6.93,0.61,42.0,26.3,338.9,136.7,95.3,0.77,95.3,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01A4 0107 0262 0045 0153 0089 005F A6C2,INTERROGATION
S1953,M007,Drainage Depression Transect,2026-09-07T03:00:54.345690,11.391536,77.734105,320.1,7.08,1.14,59.0,25.4,320.4,128.1,133.6,0.7,91.1,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 024E 00FE 0474 0047 0140 0080 0086 A206,INTERROGATION
S1954,M007,Drainage Depression Transect,2026-09-07T03:18:54.345690,11.391518,77.73407,320.1,7.29,1.18,54.2,25.4,326.0,127.6,134.3,0.78,94.1,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 021E 00FE 049C 0049 0146 0080 0086 A2B6,INTERROGATION
S1955,M007,Drainage Depression Transect,2026-09-07T03:36:54.345690,11.391392,77.734393,320.9,6.85,0.64,43.9,26.3,330.0,141.0,104.8,0.71,95.1,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01B7 0107 0280 0044 014A 008D 0069 A619,INTERROGATION
S1956,M007,Drainage Depression Transect,2026-09-07T03:54:54.345690,11.39126,77.735118,322.6,6.8,0.61,44.9,25.7,333.1,133.8,113.3,0.69,95.2,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01C1 0101 0262 0044 014D 0086 0071 A69F,INTERROGATION
S1957,M007,Drainage Depression Transect,2026-09-07T04:12:54.345690,11.392309,77.733743,319.1,6.6,0.63,45.9,25.6,223.5,127.1,131.3,0.56,88.8,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01CB 0100 0276 0042 00E0 007F 0083 A720,INTERROGATION
S1958,M007,Drainage Depression Transect,2026-09-07T04:30:54.345690,11.392139,77.734779,320.5,6.96,0.64,48.2,25.1,324.0,139.3,129.8,0.76,97.3,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01E2 00FB 0280 0046 0144 008B 0082 A751,INTERROGATION
S1959,M007,Drainage Depression Transect,2026-09-07T04:48:54.345690,11.391387,77.734998,322.3,6.93,0.61,42.2,25.6,318.6,134.4,99.2,0.72,93.7,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01A6 0100 0262 0045 013F 0086 0063 A698,INTERROGATION
S1960,M007,Drainage Depression Transect,2026-09-07T05:06:54.345690,11.392528,77.733661,318.5,6.81,0.58,46.6,25.7,198.5,134.1,129.2,0.5,87.1,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01D2 0101 0244 0044 00C6 0086 0081 A7D1,INTERROGATION
S1961,M007,Drainage Depression Transect,2026-09-07T05:24:54.345690,11.392861,77.734464,318.9,6.96,0.61,45.3,24.6,329.0,98.2,133.8,0.78,94.9,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01C5 00F6 0262 0046 0149 0062 0086 A779,INTERROGATION
S1962,M007,Drainage Depression Transect,2026-09-07T05:42:54.345690,11.391888,77.734245,319.4,6.66,0.6,56.6,24.7,320.3,132.9,139.2,0.74,96.3,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 0236 00F7 0258 0043 0140 0085 008B A457,INTERROGATION
S1963,M007,Drainage Depression Transect,2026-09-07T06:00:54.345690,11.392104,77.734036,319.2,5.72,0.65,43.5,25.2,301.7,121.5,127.7,0.73,84.9,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01B3 00FC 028A 0039 012E 007A 0080 A7EB,INTERROGATION
S1964,M007,Drainage Depression Transect,2026-09-07T06:18:54.345690,11.392949,77.734468,318.5,6.92,0.63,46.1,25.0,322.9,107.2,132.8,0.69,94.1,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01CD 00FA 0276 0045 0143 006B 0085 A76A,INTERROGATION
S1965,M007,Drainage Depression Transect,2026-09-07T06:36:54.345690,11.391417,77.734703,321.7,6.81,0.64,43.0,24.6,325.0,137.2,79.3,0.7,92.5,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01AE 00F6 0280 0044 0145 0089 004F A7DC,INTERROGATION
S1966,M007,Drainage Depression Transect,2026-09-07T06:54:54.345690,11.392521,77.734654,319.5,7.03,0.64,40.7,25.5,324.1,70.2,130.9,0.76,92.0,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 0197 00FF 0280 0046 0144 0046 0083 A7EC,INTERROGATION
S1967,M007,Drainage Depression Transect,2026-09-07T07:12:54.345690,11.391307,77.733324,320.6,7.17,1.02,48.1,24.7,317.2,138.3,133.1,0.76,95.4,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01E1 00F7 03FC 0048 013D 008A 0085 A653,INTERROGATION
S1968,M007,Drainage Depression Transect,2026-09-07T07:30:54.345690,11.391946,77.73472,320.6,6.99,0.62,41.8,25.1,330.8,140.2,99.4,0.83,95.8,Rich Humus Loam,Kanva-2,15.0,45.0,01 03 0E 01A2 00FB 026C 0046 014B 008C 0063 A714,INTERROGATION
S1969,M007,Drainage Depression Transect,2026-09-07T07:48:54.345690,11.39148,77.734635,321.4,6.83,0.61,42.8,25.1,328.3,134.6,76.4,0.75,92.8,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01AC 00FB 0262 0044 0148 0087 004C A731,INTERROGATION
S1970,M007,Drainage Depression Transect,2026-09-07T08:06:54.345690,11.392277,77.73488,320.3,6.94,0.64,45.9,25.0,318.5,100.2,135.2,0.68,93.4,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01CB 00FA 0280 0045 013E 0064 0087 A7EA,INTERROGATION
S1971,M007,Drainage Depression Transect,2026-09-07T08:24:54.345690,11.39127,77.734616,322.2,6.92,0.62,41.7,24.6,325.5,136.5,102.9,0.71,94.4,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01A1 00F6 026C 0045 0146 0088 0067 A714,INTERROGATION
S1972,M007,Drainage Depression Transect,2026-09-07T08:42:54.345690,11.391369,77.734813,322.1,6.77,0.61,43.1,24.9,320.5,133.5,92.4,0.75,93.6,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01AF 00F9 0262 0044 0140 0086 005C A729,INTERROGATION
S1973,M007,Drainage Depression Transect,2026-09-07T09:00:54.345690,11.392914,77.735012,319.2,6.79,0.68,46.0,24.5,321.9,110.0,133.4,0.75,95.1,Red Sandy Loam,Kanva-2,15.0,45.0,01 03 0E 01CC 00F5 02A8 0044 0142 006E 0085 A7BF,INTERROGATION
S1974,M007,Drainage Depression Transect,2026-09-07T09:18:54.345690,11.392052,77.734516,319.9,6.95,0.62,44.3,24.8,360.2,150.5,143.5,0.96,100.0,Rich Humus Loam,Kanva-2,15.0,45.0,01 03 0E 01BB 00F8 026C 0046 0168 0096 0090 A7C4,INTERROGATION
S1975,M007,Drainage Depression Transect,2026-09-07T09:36:54.345690,11.392785,77.734982,319.3,6.81,0.63,47.4,24.1,324.9,94.4,132.4,0.7,93.3,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01DA 00F1 0276 0044 0145 005E 0084 A745,INTERROGATION
S1976,M007,Drainage Depression Transect,2026-09-07T09:54:54.345690,11.392223,77.733457,319.1,6.91,0.59,48.3,24.9,281.3,134.4,130.3,0.63,93.1,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01E3 00F9 024E 0045 0119 0086 0082 A7CF,INTERROGATION
S1977,M007,Drainage Depression Transect,2026-09-07T10:12:54.345690,11.391292,77.734831,322.2,6.81,0.61,42.5,24.0,329.1,134.8,95.4,0.69,93.6,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01A9 00F0 0262 0044 0149 0087 005F A72D,INTERROGATION
S1978,M007,Drainage Depression Transect,2026-09-07T10:30:54.345690,11.392404,77.734099,319.1,6.63,0.62,41.0,25.2,272.6,128.6,131.9,0.59,91.9,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 019A 00FC 026C 0042 0111 0081 0084 A79F,INTERROGATION
S1979,M007,Drainage Depression Transect,2026-09-07T10:48:54.345690,11.392385,77.734055,319.2,6.45,0.62,48.5,25.2,257.3,131.0,132.3,0.58,90.6,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01E5 00FC 026C 0040 0101 0083 0084 A7F0,INTERROGATION
S1980,M007,Drainage Depression Transect,2026-09-07T11:06:54.345690,11.392825,77.733983,318.4,6.94,0.65,46.1,24.6,263.7,131.7,137.9,0.58,92.0,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01CD 00F6 028A 0045 0108 0084 008A A731,INTERROGATION
S1981,M007,Drainage Depression Transect,2026-09-07T11:24:54.345690,11.392604,77.734198,319.0,6.85,0.61,45.5,25.1,311.1,130.7,129.5,0.69,95.1,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01C7 00FB 0262 0044 0137 0083 0082 A7EF,INTERROGATION
S1982,M007,Drainage Depression Transect,2026-09-07T11:42:54.345690,11.392603,77.734441,319.4,6.96,0.65,43.1,25.4,320.9,85.2,130.5,0.69,92.1,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01AF 00FE 028A 0046 0141 0055 0082 A7C8,INTERROGATION
S1983,M007,Drainage Depression Transect,2026-09-07T12:00:54.345690,11.392382,77.734318,319.6,6.87,0.62,46.9,24.6,321.8,113.6,134.0,0.72,95.0,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01D5 00F6 026C 0045 0142 0072 0086 A77F,INTERROGATION
S1984,M007,Drainage Depression Transect,2026-09-07T12:18:54.345690,11.392144,77.734381,319.5,6.86,0.62,48.0,24.0,347.2,142.7,146.2,0.96,99.9,Rich Humus Loam,MR-2,15.0,45.0,01 03 0E 01E0 00F0 026C 0045 015B 008F 0092 A7BC,INTERROGATION
S1985,M007,Drainage Depression Transect,2026-09-07T12:36:54.345690,11.391446,77.734773,321.7,6.81,0.6,41.5,24.8,327.9,135.0,78.6,0.72,92.6,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 019F 00F8 0258 0044 0148 0087 004F A738,INTERROGATION
S1986,M007,Drainage Depression Transect,2026-09-07T12:54:54.345690,11.392318,77.733391,318.6,6.77,0.63,44.9,24.7,270.4,131.7,132.3,0.56,91.6,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01C1 00F7 0276 0044 010E 0084 0084 A7C9,INTERROGATION
S1987,M007,Drainage Depression Transect,2026-09-07T13:12:54.345690,11.391289,77.734963,322.5,6.77,0.61,46.2,24.6,317.8,137.5,106.7,0.7,94.3,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01CE 00F6 0262 0044 013E 008A 006B A702,INTERROGATION
S1988,M007,Drainage Depression Transect,2026-09-07T13:30:54.345690,11.391278,77.734973,322.3,6.82,0.61,40.5,24.6,335.7,131.9,103.8,0.68,94.3,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 0195 00F6 0262 0044 0150 0084 0068 A73A,INTERROGATION
S1989,M007,Drainage Depression Transect,2026-09-07T13:48:54.345690,11.392359,77.734719,320.1,6.93,0.63,48.6,24.9,328.6,82.1,133.1,0.76,93.3,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01E6 00F9 0276 0045 0149 0052 0085 A771,INTERROGATION
S1990,M007,Drainage Depression Transect,2026-09-07T14:06:54.345690,11.391931,77.734245,319.4,6.65,0.63,53.5,24.0,334.4,139.8,139.7,0.82,99.2,Rich Humus Loam,MR-2,15.0,45.0,01 03 0E 0217 00F0 0276 0042 014E 008C 008C A45E,INTERROGATION
S1991,M007,Drainage Depression Transect,2026-09-07T14:24:54.345690,11.391622,77.733521,320.2,7.46,1.65,50.7,25.1,316.4,129.1,132.8,0.75,89.4,Saline Sandy Clay,MR-2,15.0,45.0,01 03 0E 01FB 00FB 0672 004B 013C 0081 0085 A3C2,INTERROGATION
S1992,M007,Drainage Depression Transect,2026-09-07T14:42:54.345690,11.392334,77.734065,319.3,6.27,0.6,44.7,25.1,262.7,122.0,135.1,0.57,88.1,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01BF 00FB 0258 003F 0107 007A 0087 A71A,INTERROGATION
S1993,M007,Drainage Depression Transect,2026-09-07T15:00:54.345690,11.391907,77.733902,319.5,6.55,1.27,49.2,25.5,314.3,121.7,132.4,0.74,91.6,Saline Sandy Clay,MR-2,15.0,45.0,01 03 0E 01EC 00FF 04F6 0042 013A 007A 0084 A1A0,INTERROGATION
S1994,M007,Drainage Depression Transect,2026-09-07T15:18:54.345690,11.391542,77.734789,321.6,6.79,0.59,39.2,25.0,317.9,133.5,76.3,0.69,91.1,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 0188 00FA 024E 0044 013E 0086 004C A74F,INTERROGATION
S1995,M007,Drainage Depression Transect,2026-09-07T15:36:54.345690,11.391569,77.733579,320.4,7.47,1.71,49.9,25.5,324.5,133.2,129.6,0.73,89.2,Saline Sandy Clay,MR-2,15.0,45.0,01 03 0E 01F3 00FF 06AE 004B 0144 0085 0082 A369,INTERROGATION
S1996,M007,Drainage Depression Transect,2026-09-07T15:54:54.345690,11.391479,77.733701,320.5,7.46,1.69,46.2,25.3,329.1,133.0,138.7,0.72,90.2,Saline Sandy Clay,MR-2,15.0,45.0,01 03 0E 01CE 00FD 069A 004B 0149 0085 008B A366,INTERROGATION
S1997,M007,Drainage Depression Transect,2026-09-07T16:12:54.345690,11.391627,77.734113,319.8,6.88,0.61,59.6,23.5,321.1,133.0,128.0,0.7,93.5,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 0254 00EB 0262 0045 0141 0085 0080 A41F,INTERROGATION
S1998,M007,Drainage Depression Transect,2026-09-07T16:30:54.345690,11.39246,77.734368,319.5,7.03,0.64,47.5,25.2,325.8,97.3,131.2,0.72,93.7,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01DB 00FC 0280 0046 0146 0061 0083 A786,INTERROGATION
S1999,M007,Drainage Depression Transect,2026-09-07T16:48:54.345690,11.392752,77.734595,319.1,7.02,0.63,47.2,24.8,318.5,82.0,131.8,0.71,92.1,Red Sandy Loam,MR-2,15.0,45.0,01 03 0E 01D8 00F8 0276 0046 013E 0052 0084 A73B,INTERROGATION
S2000,M007,Drainage Depression Transect,2026-09-07T17:06:54.345690,11.392064,77.734164,319.5,6.09,0.62,46.4,25.6,318.3,128.5,132.2,0.73,91.1,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01D0 0100 026C 003D 013E 0080 0084 A678,INTERROGATION
S2001,M007,Drainage Depression Transect,2026-09-07T17:24:54.345690,11.392293,77.734176,319.4,6.47,0.66,45.0,25.2,310.6,134.7,128.7,0.73,95.4,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01C2 00FC 0294 0041 0137 0087 0081 A719,INTERROGATION
S2002,M007,Drainage Depression Transect,2026-09-07T17:42:54.345690,11.391588,77.734095,319.8,7.12,1.14,64.0,24.8,330.6,137.9,131.6,0.71,89.8,Clay Loam,V1 (Victory-1),15.0,45.0,01 03 0E 0280 00F8 0474 0047 014B 008A 0084 A2CD,INTERROGATION
S2003,M007,Drainage Depression Transect,2026-09-07T18:00:54.345690,11.392829,77.734704,319.0,7.01,0.6,45.7,25.6,317.4,74.9,128.7,0.77,91.9,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01C9 0100 0258 0046 013D 004B 0081 A6E3,INTERROGATION
S2004,M007,Drainage Depression Transect,2026-09-07T18:18:54.345690,11.392186,77.73396,319.3,5.73,0.59,45.6,26.8,308.1,125.2,131.1,0.76,86.2,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01C8 010C 024E 0039 0134 007D 0083 A6BA,INTERROGATION
S2005,M007,Drainage Depression Transect,2026-09-07T18:36:54.345690,11.392626,77.735037,319.7,6.89,0.61,46.1,26.8,317.2,95.0,125.6,0.71,92.5,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01CD 010C 0262 0045 013D 005F 007E A639,INTERROGATION
S2006,M007,Drainage Depression Transect,2026-09-07T18:54:54.345690,11.3929,77.733755,318.0,6.88,0.63,46.7,26.3,241.3,131.3,125.5,0.55,89.5,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01D3 0107 0276 0045 00F1 0083 007E A728,INTERROGATION
S2007,M007,Drainage Depression Transect,2026-09-07T19:12:54.345690,11.392035,77.734814,320.6,6.84,0.63,45.5,26.5,339.1,143.6,133.3,0.75,98.3,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01C7 0109 0276 0044 0153 0090 0085 A679,INTERROGATION
S2008,M007,Drainage Depression Transect,2026-09-07T19:30:54.345690,11.392959,77.735006,319.2,6.91,0.64,44.0,26.1,331.9,109.4,131.6,0.67,94.4,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01B8 0105 0280 0045 014C 006D 0084 A61E,INTERROGATION
S2009,M007,Drainage Depression Transect,2026-09-07T19:48:54.345690,11.392287,77.73432,319.6,6.93,0.63,48.5,26.1,340.0,121.9,141.2,0.74,97.3,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01E5 0105 0276 0045 0154 007A 008D A6B3,INTERROGATION
S2010,M007,Drainage Depression Transect,2026-09-07T20:06:54.345690,11.392503,77.734669,319.7,6.92,0.57,49.9,26.7,325.7,71.5,132.5,0.75,92.2,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01F3 010B 023A 0045 0146 0048 0084 A6CE,INTERROGATION
S2011,M007,Drainage Depression Transect,2026-09-07T20:24:54.345690,11.391325,77.734433,321.5,6.79,0.65,42.8,26.9,325.7,140.7,98.7,0.69,94.1,Red Sandy Loam,V1 (Victory-1),15.0,45.0,01 03 0E 01AC 010D 028A 0044 0146 008D 0063 A604,INTERROGATION
